search_term,title,length,url,relevance
Xianyun quest Grus Serena Grus Serena gameplay,Xianyun Story Quest - Grus Serena Chapter: Act I - A  Thousand Moonlit Miles | 【Genshin Impact】,119:05,https://www.youtube.com/watch?v=vZaUMlSaE_M,85.71428571428571
Xianyun quest Grus Serena Grus Serena gameplay,Genshin Impact Xianyun Story Quest Grus Serena chapter 1,168:49,https://www.youtube.com/watch?v=eIRQ9s4yRdc,85.71428571428571
Xianyun quest Grus Serena Grus Serena gameplay,"Xianyun's Story Quest, Grus Serena Chapter: Act 1 - A Thousand Moonlit Miles [Genshin Impact][4.4]",116:08,https://www.youtube.com/watch?v=kpQzjkb6CMo,85.71428571428571
Xiao quest Alatus Alatus gameplay,"Xiao Story Quest Gameplay ""Alatus Chapter Act 1"" Butterfly's Dream",42:05,https://www.youtube.com/watch?v=hrEIQ34El3Y,100.0
Xiao quest Alatus Alatus gameplay,Genshin Impact - Butterfly's Dream - Alatus Chapter: Act I - Xiao Quest,61:25,https://www.youtube.com/watch?v=3OOJcLzew00,80.0
Xiao quest Alatus Alatus gameplay,Xiao in this scene is so badass. General Alatus. Falling in! #genshinimpact #cutscene #2.7 quest,0:16,https://www.youtube.com/watch?v=h2EPcArPgVU,80.0
Xiao quest Alatus Alatus gameplay,Xiao Story Quest: Alatus Chapter - Act 1: Butterfly's Dream,50:30,https://www.youtube.com/watch?v=YPZx7o50TzA,80.0
Xiao quest Alatus Alatus gameplay,xiao or Alatus,0:17,https://www.youtube.com/watch?v=QL_Hc_ychy4,60.0
Xiao quest Alatus Alatus gameplay,YOU ARE LUCKY IF YOU OWN XIAO | Xiao Gameplay During Quest | Genshin Impact #shorts,0:52,https://www.youtube.com/watch?v=jjEGSS5ex7s,60.0
Xiao quest Alatus Alatus gameplay,You Can't Toss Alatus Aside!!! #genshinimpact #shorts #xiao #sabaton,0:07,https://www.youtube.com/watch?v=_UWwlMq3h2Q,60.0
Xiao quest Alatus Alatus gameplay,I FOUND THIS QUEST WHILE EXPLORING #genshinimpact #xiao #quests #mihoyo,0:28,https://www.youtube.com/watch?v=u6kEbJliGPI,40.0
Xiao quest Alatus Alatus gameplay,Xiao appears when traveler called him | Baizhu story quest,0:36,https://www.youtube.com/watch?v=p4qHusZwEfg,40.0
Xiao quest Alatus Alatus gameplay,Genshin Impact Normal Xiao Vs Lore Accurate Xiao #genshinimpact,0:43,https://www.youtube.com/watch?v=NB5pqAuANZo,20.0
Xingqiu quest Fabulae Textile Fabulae Textile gameplay,"Xingqiu Story Quest ""Fabulae Textile Chapter: Act I - Bookworm Swordsman""",55:26,https://www.youtube.com/watch?v=lvb0oLk8T5s,85.71428571428571
Xingqiu quest Fabulae Textile Fabulae Textile gameplay,Fabulae Textile Chapter: Act 1 - Xingqiu Story Quest,49:54,https://www.youtube.com/watch?v=2Ket9uRwozs,85.71428571428571
Xingqiu quest Fabulae Textile Fabulae Textile gameplay,Story Quest: Xingqiu \ Chapter: Fabulae Textile \ Act I: Bookworm Swordsman,53:00,https://www.youtube.com/watch?v=i5fagbuziyc,85.71428571428571
Xingqiu quest Fabulae Textile Fabulae Textile gameplay,Xingqiu Story Quest | Fabulae Textile Chapter: Act I Bookworm Swordsman (Genshin Impact),46:38,https://www.youtube.com/watch?v=JiqKXO6YzMA,85.71428571428571
Xingqiu quest Fabulae Textile Fabulae Textile gameplay,Xingqiu Story Quest Fabulae Textile Act I: Bookworm Swordsman | Genshin Impact,67:13,https://www.youtube.com/watch?v=j2LzGZctfUo,85.71428571428571
Xingqiu quest Fabulae Textile Fabulae Textile gameplay,[Genshin Impact] Xingqiu Story Quest - Fabulae Textile Act 1 (Bookworm Swordsman),61:31,https://www.youtube.com/watch?v=gvhaYTQvVkc,85.71428571428571
Xingqiu quest Fabulae Textile Fabulae Textile gameplay,Fabulae Textile Chapter Act 1 : Bookworm Swordsman (Xingqiu Story Quest),46:12,https://www.youtube.com/watch?v=A8Z8HKy7QjM,85.71428571428571
Xingqiu quest Fabulae Textile Fabulae Textile gameplay,Xingqiu Story | Fabulae Textile Act I | English Audio | Genshin Impact | No Commentary,46:35,https://www.youtube.com/watch?v=kJFxZBvLAMQ,71.42857142857143
Xingqiu quest Fabulae Textile Fabulae Textile gameplay,Xingqiu Story | Fabulae Textile Act I | Japanese Audio | Genshin Impact | No Commentary,48:22,https://www.youtube.com/watch?v=uTfzokJB9d8,71.42857142857143
Xingqiu quest Fabulae Textile Fabulae Textile gameplay,Fabulae Textile: Act 1 | Xingqiu's Character Story | Patch 1.0 | Genshin Impact,47:00,https://www.youtube.com/watch?v=TZ3O6eQFk6Q,71.42857142857143
Yae Miko quest Divina Vulpes Divina Vulpes gameplay,Genshin Impact - Yae Miko Story Quest | Divina Vulpes Act 1 - The Great Narukami Offering | Gameplay,97:59,https://www.youtube.com/watch?v=5pWwcM2MK58,100.0
Yae Miko quest Divina Vulpes Divina Vulpes gameplay,Yae Miko Story Quest “Divina Vulpes Chapter: Act 1 - The Great Narukami Offering”,98:05,https://www.youtube.com/watch?v=637H36zd26c,87.5
Yae Miko quest Divina Vulpes Divina Vulpes gameplay,Yae Miko Story Quest (Full) | Divina Vulpes Chapter: Great Narukami Offering | Genshin Impact 2.5,95:54,https://www.youtube.com/watch?v=CsHKr9_eXMw,87.5
Yae Miko quest Divina Vulpes Divina Vulpes gameplay,Yae Miko's Story Quest Divina Vulpes Chapter in Genshin Impact,99:12,https://www.youtube.com/watch?v=efPgwUeGPy4,87.5
Yae Miko quest Divina Vulpes Divina Vulpes gameplay,"Lumine Gets Possessed! - Yae Miko's Story Quest ""Divina Vulpes Chapter: Act I""",9:23,https://www.youtube.com/watch?v=k3ne1vH3NnY,87.5
Yae Miko quest Divina Vulpes Divina Vulpes gameplay,Yae Miko Story Quest “Divina Vulpes Chapter: Act 1 - The Great Narukami Offering”,44:10,https://www.youtube.com/watch?v=1_ysP_nrXWc,87.5
Yae Miko quest Divina Vulpes Divina Vulpes gameplay,Genshin Impact - Divina Vulpes Chapter: Act I - Yae Miko's Story Quest,130:22,https://www.youtube.com/watch?v=frRt0WIB4Dg,87.5
Yae Miko quest Divina Vulpes Divina Vulpes gameplay,Yae Miko Story Quest “Divina Vulpes Chapter: Act 1 - The Great Narukami Offering”,111:19,https://www.youtube.com/watch?v=hmHfaFVYvA4,87.5
Yae Miko quest Divina Vulpes Divina Vulpes gameplay,"Yae Miko Story Quest ""Divina Vulpes Ch: Act I – The Great Narukami Offering"" (Full) | Genshin Impact",104:19,https://www.youtube.com/watch?v=wT-61oPVm_4,87.5
Yae Miko quest Divina Vulpes Divina Vulpes gameplay,Yae Miko Story Quest “Divina Vulpes Chapter: Act 1 - The Great Narukami Offering”,101:06,https://www.youtube.com/watch?v=QW0jUwSmXvE,87.5
Yelan quest Umbrabilis Orchis Umbrabilis Orchis gameplay,Genshin Impact: Umbrabilis Orchis - Yelan’s Quest - Update 2.7 - iOS Gameplay Walkthrough Part 716,133:10,https://www.youtube.com/watch?v=hPTYH92rR5Y,100.0
Yelan quest Umbrabilis Orchis Umbrabilis Orchis gameplay,Genshin Impact - Umbrabilis Orchis Yelan Story Quest Walkthrough Part #1 [HD 1080P],133:18,https://www.youtube.com/watch?v=wZHKrAzrB5Y,85.71428571428571
Yelan quest Umbrabilis Orchis Umbrabilis Orchis gameplay,Genshin Impact  - Part 70 | Umbrabilis Orchis Chapter - Yelan Story Quest | 4K60FPS,55:23,https://www.youtube.com/watch?v=pLM95EzYoLQ,85.71428571428571
Yelan quest Umbrabilis Orchis Umbrabilis Orchis gameplay,Yelan Story Quest Full Walkthrough Guide in Genshin Impact (Umbrabilis Orchis Chapter Act 1),111:20,https://www.youtube.com/watch?v=f7_rlz2sNZE,85.71428571428571
Yelan quest Umbrabilis Orchis Umbrabilis Orchis gameplay,Yelan Story Quest: Umbrabilis Orchis Part 1 l Genshin Impact (No Commentary),41:35,https://www.youtube.com/watch?v=ziW57HgFd68,85.71428571428571
Yelan quest Umbrabilis Orchis Umbrabilis Orchis gameplay,"Yelan Story Quest ""Umbrabilis Orchis: Act I"" Full Walkthrough | Genshin Impact",112:18,https://www.youtube.com/watch?v=UIoE1_qP4wg,85.71428571428571
Yelan quest Umbrabilis Orchis Umbrabilis Orchis gameplay,Genshin Impact - Story Quest - Yelan: Umbrabilis Orchis - Act 1,83:25,https://www.youtube.com/watch?v=P8CvpMl8L0Q,85.71428571428571
Yelan quest Umbrabilis Orchis Umbrabilis Orchis gameplay,"Yelan Story Quest ""Umbrabilis Orchis Chapter: Act I - Calculated Gambit""",128:21,https://www.youtube.com/watch?v=C1BisjcKrfI,85.71428571428571
Yelan quest Umbrabilis Orchis Umbrabilis Orchis gameplay,Genshin Impact  - Part 71 | Umbrabilis Orchis Chapter - Yelan Story Quest | 4K60FPS,42:45,https://www.youtube.com/watch?v=KPQLnXvn_uY,85.71428571428571
Yelan quest Umbrabilis Orchis Umbrabilis Orchis gameplay,Yelan Story Quest [ Umbrabilis Orchis : Act I ]  Calculated Gambit ! / No Dialogue Skips,122:27,https://www.youtube.com/watch?v=49i-uo5Pttg,85.71428571428571
Yoimiya quest Carassius Auratus Carassius Auratus gameplay,Carassius Auratus Chapter: Act II | Yoimiya Story Quest | Gameplay | Genshin Impact,75:46,https://www.youtube.com/watch?v=YN2fZuf9e-g,100.0
Yoimiya quest Carassius Auratus Carassius Auratus gameplay,[Gameplay] Yoimiya's Story Quest Carassius Auratus Chapter,76:12,https://www.youtube.com/watch?v=7gjJYbnQVo8,100.0
Yoimiya quest Carassius Auratus Carassius Auratus gameplay,"Yoimiya Story Quest Full | Carassius Auratus Chapter: Act I ""Dreamlike Timelessness""",72:49,https://www.youtube.com/watch?v=QJzYE7NIGCc,85.71428571428571
Yoimiya quest Carassius Auratus Carassius Auratus gameplay,Genshin Impact | Yoimiya Story Quest | Carassius Auratus Chapter 1,68:57,https://www.youtube.com/watch?v=GSeIFk7V97U,85.71428571428571
Yoimiya quest Carassius Auratus Carassius Auratus gameplay,Genshin Impact | Story Quest - Carassius Auratus: Act I (Yoimiya),89:07,https://www.youtube.com/watch?v=WucfQh2Kls4,85.71428571428571
Yoimiya quest Carassius Auratus Carassius Auratus gameplay,Full Yoimiya Story Quest : Carassius Auratus | GENSHIN IMPACT,80:22,https://www.youtube.com/watch?v=ciWNchQOefw,85.71428571428571
Yoimiya quest Carassius Auratus Carassius Auratus gameplay,[Complete Guide] Yoimiya Story Quest | Dreamlike Timelessness | Carassius Auratus Chapter: Act I,84:10,https://www.youtube.com/watch?v=iGYprxMjxpg,85.71428571428571
Yoimiya quest Carassius Auratus Carassius Auratus gameplay,Yoimiya Story Quest : Chapter Carassius Auratus Act 1 (EN | ID) | Genshin Impact,78:47,https://www.youtube.com/watch?v=2aadGzaiHSE,85.71428571428571
Yoimiya quest Carassius Auratus Carassius Auratus gameplay,"Yoimiya Story Quest ""Carassius Auratus Chapter: Act I - Dreamlike Timelessness""",78:48,https://www.youtube.com/watch?v=bGxWR8pRhlE,85.71428571428571
Yoimiya quest Carassius Auratus Carassius Auratus gameplay,【Genshin Impact】 Carassius Auratus Chapter (Yoimiya): Act II - Star-Pickers' Passage Playthrough,162:06,https://www.youtube.com/watch?v=xtC4rz2hsiU,71.42857142857143
Yumemizuki Mizuki quest Tapirus Somniator Tapirus Somniator gameplay,Genshin Impact 5.4 - Yumemizuki Mizuki Story Quest: TAPIRUS SOMNIATOR CHAPTER (GAMEPLAY WALKTROUGH),136:15,https://www.youtube.com/watch?v=R_3WnO7b2gk,100.0
Yumemizuki Mizuki quest Tapirus Somniator Tapirus Somniator gameplay,Meeting Yumemizuki Mizuki | Genshin Impact Yumemizuki Mizuki's Story Quest Tapirus Somniator,7:00,https://www.youtube.com/watch?v=GyP5YhAtFoE,87.5
Yumemizuki Mizuki quest Tapirus Somniator Tapirus Somniator gameplay,Traveler meets Yumemizuki Mizuki | Tapirus Somniator | Mizuki story quest | Genshin Impact 5.4,4:19,https://www.youtube.com/watch?v=ykt1dHI4Mgs,87.5
Yumemizuki Mizuki quest Tapirus Somniator Tapirus Somniator gameplay,Yumemizuki Mizuki Story Quest Tapirus Somniator Act 1: Dream Eater's Melancholia | Genshin Impact,121:55,https://www.youtube.com/watch?v=jo5Cv0WjyQQ,87.5
Yumemizuki Mizuki quest Tapirus Somniator Tapirus Somniator gameplay,Yumemizuki mizuki's story quest.Tapirus somniator all chapter.( part 1).        @wolfgamingtanvir,59:53,https://www.youtube.com/watch?v=jF08Pi73CJ0,87.5
Yumemizuki Mizuki quest Tapirus Somniator Tapirus Somniator gameplay,Yumemizuki mizuki Story quest | Dream Eaters Melancholia | Tapirus Somniator Chapter : Act 1,75:30,https://www.youtube.com/watch?v=ANSRYyRRyIo,87.5
Yumemizuki Mizuki quest Tapirus Somniator Tapirus Somniator gameplay,Genshin Impact 5.4 Story Quest Yumemizuki Mizuki Tapirus Somniator Chapter Dream Eater's Melancholia,123:21,https://www.youtube.com/watch?v=I4gPPcL78Wg,87.5
Yumemizuki Mizuki quest Tapirus Somniator Tapirus Somniator gameplay,Yumemizuki Mizuki Story Quest | JP Dub | FULL STORY | Tapirus Somniator Chapter | GENSHIN IMPACT 5.4,162:11,https://www.youtube.com/watch?v=AXY7I3brBjQ,87.5
Yumemizuki Mizuki quest Tapirus Somniator Tapirus Somniator gameplay,Yumemizuki Mizuki story quest - Tapirus Somniator Chapter: Act I - Dream Eater's Melancholia,122:29,https://www.youtube.com/watch?v=Rzcx0u6OcPE,87.5
Yumemizuki Mizuki quest Tapirus Somniator Tapirus Somniator gameplay,Genshin Impact - Tapirus Somniator Chapter: Act 1 [Yumemizuki Mizuki Story Quest],137:49,https://www.youtube.com/watch?v=Gkn2vaauA9E,87.5
Zhongli quest Historia Antiqua Historia Antiqua gameplay,Zhongli's Story Quest - Historia Antiqua - Full Gameplay & Walkthrough,76:35,https://www.youtube.com/watch?v=Q7abj4Y7XHE,100.0
Zhongli quest Historia Antiqua Historia Antiqua gameplay,Zhongli's Story Quest Historia Antiqua Chapter: Act 1 Full Gameplay Japanese Dubbed Genshin Impact,59:52,https://www.youtube.com/watch?v=62K7Z8IrQSE,100.0
Zhongli quest Historia Antiqua Historia Antiqua gameplay,Genshin Impact - Zhongli Story Quest - Historia Antiqua (All Cutscenes),42:57,https://www.youtube.com/watch?v=nKZ7aE92auI,85.71428571428571
Zhongli quest Historia Antiqua Historia Antiqua gameplay,Genshin Impact | Zhongli Story Quest | Historia Antiqua Chapter,64:08,https://www.youtube.com/watch?v=l5SEneA26ow,85.71428571428571
Zhongli quest Historia Antiqua Historia Antiqua gameplay,Full Showcase of Zhongli's Story Quest | Historia Antiqua Chapter - Genshin Impact,54:00,https://www.youtube.com/watch?v=VhwwxjbdtKA,85.71428571428571
Zhongli quest Historia Antiqua Historia Antiqua gameplay,Historia Antiqua Zhongli Story Quest Act 1 : Sal Flore Genshin Impact,71:36,https://www.youtube.com/watch?v=AvVDBTHnM20,85.71428571428571
Zhongli quest Historia Antiqua Historia Antiqua gameplay,Zhongli Story Quest: Historia Antiqua Chapter: Act I - Sal Flore | Genshin Impact,66:31,https://www.youtube.com/watch?v=VGBB64ZQfCc,85.71428571428571
Zhongli quest Historia Antiqua Historia Antiqua gameplay,Zhongli - Historia Antiqua Chapter - Act 1: Sal Flore (Genshin Impact) (JP VO/ENG Sub Cutscenes),46:42,https://www.youtube.com/watch?v=D0zaf6yq3eo,71.42857142857143
Zhongli quest Historia Antiqua Historia Antiqua gameplay,No Mere Stone — Historia Antiqua Chapter: Act II (Zhongli) | Genshin Impact,80:08,https://www.youtube.com/watch?v=wslbkxpvbAQ,71.42857142857143
Zhongli quest Historia Antiqua Historia Antiqua gameplay,Zhongli Story Quest Electro Puzzle | Genshin Impact,0:57,https://www.youtube.com/watch?v=Adi8-efroOE,28.57142857142857
